timestamp,headQuat,headEuler,headForw,headLatLon,headTilt,headUV
26.96072,"(-0.10324170,0.9598684,-0.1620202, -0.20431180)","(20.68458000,202.55, 351.88930000)","(-0.35877030,-0.3532231, -0.86401240)","(-20.68458000, -157.45000000)",-7.584679,"(0.05909485, 0.61093310)"
26.97368,"(-0.10422260,0.9594023,-0.1620735, -0.20595380)","(20.72711000,202.7314, 351.81080000)","(-0.36140170,-0.3539175, -0.86263040)","(-20.72712000, -157.26860000)",-7.655861,"(0.05947310, 0.61113260)"
26.98656,"(-0.10521110,0.9588841,-0.162053, -0.20787260)","(20.76410000,202.9467, 351.73610000)","(-0.36455190,-0.3545211, -0.86105600)","(-20.76409000, -157.05330000)",-7.723774,"(0.05995125, 0.61130210)"
27.00073,"(-0.10594590,0.9583322,-0.1619926, -0.21007890)","(20.79342000,203.2029, 351.69710000)","(-0.36832590,-0.3549995, -0.85925050)","(-20.79342000, -156.79710000)",-7.758636,"(0.06059527, 0.61144350)"
27.0141,"(-0.10655200,0.9577143,-0.162133, -0.21246850)","(20.84445000,203.4844, 351.68210000)","(-0.37241700,-0.355832, -0.85714010)","(-20.84444000, -156.51560000)",-7.769986,"(0.06133825, 0.61171750)"
27.02713,"(-0.10701060,0.9570754,-0.1620212, -0.21518500)","(20.86623000,203.8095, 351.68660000)","(-0.37722050,-0.3561873, -0.85488900)","(-20.86623000, -156.19050000)",-7.764679,"(0.06223577, 0.61184100)"
27.04486,"(-0.10764930,0.9563034,-0.162043, -0.21826010)","(20.91090000,204.1754, 351.68100000)","(-0.38255810,-0.3569157, -0.85220920)","(-20.91090000, -155.82460000)",-7.767636,"(0.06321812, 0.61209540)"
27.05366,"(-0.10857570,0.9553875,-0.1619804, -0.22182970)","(20.95770000,204.5967, 351.65080000)","(-0.38869230,-0.3576787, -0.84910770)","(-20.95771000, -155.40330000)",-7.793266,"(0.06435633, 0.61234680)"
27.06695,"(-0.10967460,0.9543647,-0.1618129, -0.22577880)","(21.00083000,205.0617, 351.60670000)","(-0.39545710,-0.3583815, -0.84568110)","(-21.00083000, -154.93830000)",-7.832132,"(0.06559634, 0.61258160)"
27.08264,"(-0.11067400,0.953326,-0.1616024, -0.22979440)","(21.03782000,205.5376, 351.57510000)","(-0.40236750,-0.3589841, -0.84215840)","(-21.03782000, -154.46240000)",-7.859601,"(0.06686014, 0.61274770)"
27.09361,"(-0.11142540,0.9522796,-0.1613923, -0.23388120)","(21.06960000,206.0281, 351.57480000)","(-0.40947420,-0.3595018, -0.83850430)","(-21.06960000, -153.97190000)",-7.858252,"(0.06821275, 0.61291340)"
27.10699,"(-0.11212480,0.9511915,-0.1611353, -0.23811370)","(21.09639000,206.5382, 351.58290000)","(-0.41684890,-0.359938, -0.83467470)","(-21.09639000, -153.46180000)",-7.84928,"(0.06963223, 0.61306660)"
27.12037,"(-0.11296240,0.9499583,-0.1611182, -0.24261000)","(21.15687000,207.0792, 351.58730000)","(-0.42453820,-0.3609227, -0.83036260)","(-21.15688000, -152.92080000)",-7.841974,"(0.07112074, 0.61341940)"
27.13304,"(-0.11400580,0.9485718,-0.1610559, -0.24753820)","(21.22233000,207.6705, 351.57670000)","(-0.43289290,-0.3619878, -0.82557150)","(-21.22233000, -152.32950000)",-7.848279,"(0.07274401, 0.61378570)"
27.14684,"(-0.11529280,0.9469711,-0.1608486, -0.25314250)","(21.28510000,208.3419, 351.55000000)","(-0.44234790,-0.3630089, -0.82009330)","(-21.28510000, -151.65810000)",-7.869809,"(0.07456517, 0.61409350)"
27.16074,"(-0.11680600,0.9451313,-0.160438, -0.25950500)","(21.33950000,209.1042, 351.50940000)","(-0.45305240,-0.3638935, -0.81383360)","(-21.33950000, -150.89580000)",-7.904675,"(0.07661372, 0.61437240)"
27.17342,"(-0.11849460,0.9430756,-0.1598364, -0.26649530)","(21.38494000,209.9428, 351.45800000)","(-0.46477100,-0.3646322, -0.80686510)","(-21.38495000, -150.05720000)",-7.949916,"(0.07884872, 0.61463210)"
27.18744,"(-0.12062070,0.9406232,-0.1587666, -0.27472120)","(21.40471000,210.9285, 351.37120000)","(-0.47851720,-0.3649533, -0.79864290)","(-21.40471000, -149.07150000)",-8.029571,"(0.08143502, 0.61469470)"
27.20567,"(-0.12317830,0.9377261,-0.1576897, -0.28395550)","(21.45029000,212.035, 351.25780000)","(-0.49369720,-0.3656938, -0.78900650)","(-21.45029000, -147.96500000)",-8.132383,"(0.08434832, 0.61488920)"
27.21374,"(-0.12572120,0.9345009,-0.1568051, -0.29379300)","(21.52708000,213.2224, 351.16740000)","(-0.50967220,-0.366941, -0.77819560)","(-21.52709000, -146.77760000)",-8.212027,"(0.08749211, 0.61529780)"
27.22733,"(-0.12844550,0.9307731,-0.1561657, -0.30459060)","(21.65126000,214.5335, 351.08880000)","(-0.52689190,-0.3689562, -0.76567380)","(-21.65126000, -145.46650000)",-8.277897,"(0.09097838, 0.61593060)"
27.23997,"(-0.13136000,0.9266344,-0.1558773, -0.31590450)","(21.83142000,215.9141, 351.01590000)","(-0.54450380,-0.3718769, -0.75181340)","(-21.83142000, -144.08590000)",-8.334985,"(0.09469432, 0.61692660)"
27.25388,"(-0.13413250,0.9220436,-0.1560133, -0.32787800)","(22.06513000,217.3916, 350.99570000)","(-0.56278280,-0.3756603, -0.73631170)","(-22.06513000, -142.60840000)",-8.339884,"(0.09868139, 0.61817970)"
27.26672,"(-0.13608690,0.917223,-0.1561623, -0.34028760)","(22.27724000,218.9512, 351.08740000)","(-0.58173600,-0.3790886, -0.71963520)","(-22.27724000, -141.04880000)",-8.242501,"(0.10313310, 0.61942790)"
27.28064,"(-0.13691760,0.912445,-0.1563345, -0.35250140)","(22.44649000,220.5182, 351.30980000)","(-0.60046630,-0.3818205, -0.70260470)","(-22.44650000, -139.48180000)",-8.027224,"(0.10775680, 0.62042080)"
27.29511,"(-0.13719710,0.9074857,-0.1564432, -0.36492760)","(22.58626000,222.1334, 351.60320000)","(-0.61940600,-0.3840739, -0.68470670)","(-22.58626000, -137.86660000)",-7.748663,"(0.11264190, 0.62134580)"
27.30699,"(-0.13692000,0.9024901,-0.1563879, -0.37723630)","(22.67971000,223.7532, 351.95380000)","(-0.63807890,-0.3855794, -0.66647110)","(-22.67971000, -136.24680000)",-7.420318,"(0.11767240, 0.62198110)"
27.32085,"(-0.13659350,0.8974763,-0.1560779, -0.38925330)","(22.73637000,225.3431, 352.29390000)","(-0.65605270,-0.3864915, -0.64824310)","(-22.73637000, -134.65690000)",-7.104013,"(0.12256520, 0.62243840)"
27.33378,"(-0.13645340,0.8923455,-0.1558227, -0.40102280)","(22.80134000,226.9067, 352.61130000)","(-0.67317660,-0.3875371, -0.62980000)","(-22.80134000, -133.09330000)",-6.80844,"(0.12741100, 0.62291830)"
27.34712,"(-0.13654830,0.8872605,-0.1553251, -0.41230750)","(22.84425000,228.4081, 352.88010000)","(-0.68922950,-0.3882274, -0.61175330)","(-22.84425000, -131.59190000)",-6.558853,"(0.13195780, 0.62323920)"
27.36866,"(-0.13704960,0.8822439,-0.1549122, -0.42292460)","(22.90871000,229.8223, 353.09190000)","(-0.70378400,-0.389264, -0.59427390)","(-22.90871000, -130.17770000)",-6.360881,"(0.13621820, 0.62368350)"
27.37396,"(-0.13773070,0.877288,-0.1545877, -0.43301110)","(22.98647000,231.1714, 353.27640000)","(-0.71716790,-0.3905138, -0.57720810)","(-22.98648000, -128.82860000)",-6.187449,"(0.14021550, 0.62416170)"
27.38736,"(-0.13872670,0.8726041,-0.1543246, -0.44215490)","(23.07936000,232.3956, 353.40640000)","(-0.72883450,-0.3920058, -0.56136600)","(-23.07936000, -127.60430000)",-6.063753,"(0.14380190, 0.62471340)"
27.40051,"(-0.13989850,0.868186,-0.1544231, -0.45037200)","(23.21289000,233.5025, 353.51370000)","(-0.73880630,-0.3941486, -0.54663700)","(-23.21289000, -126.49750000)",-5.959208,"(0.14703970, 0.62553170)"
27.41396,"(-0.14101230,0.8640142,-0.154508, -0.45795450)","(23.33764000,234.5294, 353.61200000)","(-0.74778330,-0.3961487, -0.53281010)","(-23.33763000, -125.47060000)",-5.863442,"(0.15000380, 0.62621590)"
27.42665,"(-0.14205010,0.8600621,-0.1547158, -0.46494950)","(23.46711000,235.4839, 353.71160000)","(-0.75581600,-0.3982226, -0.51977000)","(-23.46712000, -124.51610000)",-5.766466,"(0.15276400, 0.62698460)"
27.44015,"(-0.14304780,0.8562847,-0.1550689, -0.47145250)","(23.60611000,236.3783, 353.81240000)","(-0.76303050,-0.4004468, -0.50737250)","(-23.60611000, -123.62170000)",-5.667975,"(0.15540670, 0.62778790)"
27.45381,"(-0.14420100,0.8527101,-0.1554608, -0.47741340)","(23.75415000,237.2, 353.88590000)","(-0.76935510,-0.402813, -0.49581670)","(-23.75415000, -122.80010000)",-5.59433,"(0.15781430, 0.62864160)"
27.46689,"(-0.14540830,0.8494789,-0.1560363, -0.48259160)","(23.91900000,237.9182, 353.94400000)","(-0.77452480,-0.4054447, -0.48551600)","(-23.91900000, -122.08180000)",-5.534173,"(0.15982300, 0.62956920)"
27.48139,"(-0.14656520,0.8464924,-0.1567561, -0.48723390)","(24.09235000,238.5678, 354.00270000)","(-0.77892970,-0.4082087, -0.47606150)","(-24.09235000, -121.43220000)",-5.473176,"(0.16167590, 0.63053950)"
27.49524,"(-0.14776810,0.843699,-0.1576777, -0.49140030)","(24.28600000,239.1562, 354.05690000)","(-0.78258850,-0.4112916, -0.46732690)","(-24.28600000, -120.84380000)",-5.415514,"(0.16336800, 0.63160620)"
27.50742,"(-0.14895120,0.8410937,-0.1587826, -0.49513940)","(24.49446000,239.6906, 354.11370000)","(-0.78561560,-0.4146053, -0.45925020)","(-24.49446000, -120.30940000)",-5.354854,"(0.16490440, 0.63277960)"
27.52602,"(-0.15012390,0.8386079,-0.1599011, -0.49862940)","(24.70213000,240.1925, 354.16710000)","(-0.78829910,-0.4179009, -0.45160080)","(-24.70214000, -119.80750000)",-5.297498,"(0.16634020, 0.63396940)"
27.53404,"(-0.15124240,0.8360961,-0.1610378, -0.50213130)","(24.90869000,240.6999, 354.23010000)","(-0.79094860,-0.4211733, -0.44386190)","(-24.90869000, -119.30010000)",-5.231581,"(0.16781530, 0.63514600)"
27.5471,"(-0.15220820,0.8335608,-0.1622673, -0.50564640)","(25.11563000,241.2161, 354.31780000)","(-0.79357730,-0.4244463, -0.43598190)","(-25.11563000, -118.78390000)",-5.143423,"(0.16937780, 0.63630460)"
27.56077,"(-0.15325710,0.8309072,-0.1638762, -0.50916610)","(25.36596000,241.7426, 354.42360000)","(-0.79590910,-0.4283985, -0.42778910)","(-25.36596000, -118.25740000)",-5.037306,"(0.17097620, 0.63772270)"
27.57346,"(-0.15414770,0.8282612,-0.1655824, -0.51264440)","(25.61596000,242.2711, 354.55400000)","(-0.79815860,-0.4323369, -0.41955630)","(-25.61596000, -117.72890000)",-4.909317,"(0.17261620, 0.63916750)"
27.58704,"(-0.15499690,0.8255288,-0.1676157, -0.51612320)","(25.89595000,242.8112, 354.71330000)","(-0.80018930,-0.4367382, -0.41104370)","(-25.89595000, -117.18880000)",-4.754563,"(0.17432360, 0.64076730)"
27.60055,"(-0.15565490,0.822717,-0.1696254, -0.51974560)","(26.16191000,243.3788, 354.89940000)","(-0.80240110,-0.4409093, -0.40218340)","(-26.16191000, -116.62120000)",-4.576843,"(0.17615460, 0.64226720)"
27.61416,"(-0.15627880,0.8196648,-0.1718717, -0.52362840)","(26.45012000,243.9955, 355.11780000)","(-0.80467960,-0.4454184, -0.39254680)","(-26.45012000, -116.00450000)",-4.370136,"(0.17816600, 0.64392580)"
27.62673,"(-0.15682560,0.8163292,-0.1741181, -0.52791590)","(26.73450000,244.6786, 355.36280000)","(-0.80729400,-0.4498569, -0.38197550)","(-26.73450000, -115.32140000)",-4.140518,"(0.18039580, 0.64557700)"
27.64055,"(-0.15739570,0.8126919,-0.1764384, -0.53256730)","(27.02812000,245.4236, 355.62850000)","(-0.81008490,-0.4544278, -0.37048320)","(-27.02813000, -114.57650000)",-3.893298,"(0.18286100, 0.64722990)"
27.65327,"(-0.15787240,0.8087308,-0.1785339, -0.53773270)","(27.29410000,246.2478, 355.91240000)","(-0.81339070,-0.4585581, -0.35793830)","(-27.29410000, -113.75220000)",-3.63184,"(0.18559110, 0.64879760)"
27.6672,"(-0.15833440,0.8044235,-0.1802236, -0.54346350)","(27.51947000,247.1534, 356.19540000)","(-0.81727840,-0.4620501, -0.34433380)","(-27.51947000, -112.84650000)",-3.373536,"(0.18857960, 0.65010550)"
27.68608,"(-0.15864640,0.8000856,-0.1816441, -0.54927210)","(27.70645000,248.0728, 356.48260000)","(-0.82129500,-0.4649417, -0.33061130)","(-27.70645000, -111.92720000)",-3.113699,"(0.19162570, 0.65120830)"
27.69526,"(-0.15870380,0.7957751,-0.1828185, -0.55509680)","(27.84990000,248.9979, 356.78280000)","(-0.82543650,-0.4671569, -0.31688990)","(-27.84990000, -111.00210000)",-2.844206,"(0.19463440, 0.65205200)"
27.70734,"(-0.15859500,0.7916094,-0.1834838, -0.56083490)","(27.92959000,249.9025, 357.06220000)","(-0.82972520,-0.4683862, -0.30359570)","(-27.92960000, -110.09750000)",-2.59533,"(0.19761130, 0.65251740)"
27.72044,"(-0.15839170,0.7876289,-0.1838226, -0.56635860)","(27.96817000,250.77, 357.32050000)","(-0.83392880,-0.468981, -0.29089430)","(-27.96817000, -109.23000000)",-2.366288,"(0.20046260, 0.65280680)"
27.73328,"(-0.15819830,0.7837977,-0.1838501, -0.57169370)","(27.97488000,251.6024, 357.54830000)","(-0.83801480,-0.4690845, -0.27873100)","(-27.97489000, -108.39760000)",-2.165098,"(0.20322500, 0.65286540)"
27.74686,"(-0.15789880,0.7802007,-0.1833449, -0.57683580)","(27.92108000,252.392, 357.73860000)","(-0.84219550,-0.468255, -0.26729020)","(-27.92109000, -107.60800000)",-1.99802,"(0.20571460, 0.65258020)"
27.7602,"(-0.15778110,0.7765797,-0.1827228, -0.58192910)","(27.86776000,253.1709, 357.89990000)","(-0.84616820,-0.4674324, -0.25594170)","(-27.86776000, -106.82910000)",-1.856567,"(0.20813050, 0.65233120)"
27.77448,"(-0.15758500,0.7730733,-0.1817352, -0.58693870)","(27.77332000,253.9281, 358.03660000)","(-0.85021580,-0.4659748, -0.24495060)","(-27.77332000, -106.07190000)",-1.737199,"(0.21049210, 0.65179230)"
27.78712,"(-0.15756750,0.7696403,-0.1807435, -0.59174150)","(27.69038000,254.6534, 358.14690000)","(-0.85389760,-0.4646934, -0.23434750)","(-27.69038000, -105.34670000)",-1.640918,"(0.21272520, 0.65134600)"
27.80116,"(-0.15758270,0.7664992,-0.1798452, -0.59607250)","(27.61731000,255.3093, 358.24260000)","(-0.85709710,-0.4635638, -0.22470650)","(-27.61731000, -104.69070000)",-1.556957,"(0.21469530, 0.65096590)"
27.81414,"(-0.15768570,0.7634205,-0.1790106, -0.60023290)","(27.55611000,255.9418, 358.32820000)","(-0.86000540,-0.462617, -0.21535130)","(-27.55611000, -104.05820000)",-1.482134,"(0.21658280, 0.65062210)"
27.82728,"(-0.15780590,0.7605974,-0.1781307, -0.60403500)","(27.49117000,256.5175, 358.39420000)","(-0.86263480,-0.461612, -0.20682220)","(-27.49118000, -103.48250000)",-1.424503,"(0.21829340, 0.65025200)"
27.84535,"(-0.15828160,0.7577115,-0.1774837, -0.60771680)","(27.47384000,257.081, 358.44060000)","(-0.86476320,-0.4613436, -0.19835970)","(-27.47385000, -102.91900000)",-1.383384,"(0.21993160, 0.65016030)"
27.85425,"(-0.15878550,0.7548422,-0.1768477, -0.61133070)","(27.45973000,257.6359, 358.48300000)","(-0.86675480,-0.4611252, -0.18999930)","(-27.45974000, -102.36410000)",-1.346103,"(0.22156130, 0.65010820)"
27.86686,"(-0.15948410,0.7519739,-0.176443, -0.61479100)","(27.48135000,258.175, 358.52060000)","(-0.86833380,-0.4614598, -0.18179970)","(-27.48135000, -101.82500000)",-1.312241,"(0.22316110, 0.65023540)"
27.88087,"(-0.16015630,0.7492707,-0.176207, -0.61797610)","(27.51617000,258.6781, 358.56450000)","(-0.86962150,-0.4619989, -0.17411320)","(-27.51617000, -101.32190000)",-1.273032,"(0.22462440, 0.65041630)"
27.89375,"(-0.16093940,0.7466294,-0.1762956, -0.62093720)","(27.58871000,259.158, 358.61720000)","(-0.87047410,-0.4631214, -0.16671390)","(-27.58871000, -100.84200000)",-1.225571,"(0.22603680, 0.65082080)"
27.90825,"(-0.16170090,0.7441188,-0.1765942, -0.62366220)","(27.67836000,259.6093, 358.68140000)","(-0.87104660,-0.4645077, -0.15971980)","(-27.67837000, -100.39060000)",-1.167849,"(0.22738590, 0.65133310)"
27.92068,"(-0.16237830,0.7417162,-0.1768524, -0.62626960)","(27.75772000,260.0425, 358.74620000)","(-0.87159460,-0.4657338, -0.15301930)","(-27.75772000, -99.95751000)",-1.109417,"(0.22868190, 0.65179820)"
27.93368,"(-0.16307380,0.7393942,-0.1771871, -0.62873520)","(27.84509000,260.4569, 358.81120000)","(-0.87197720,-0.4670826, -0.14659360)","(-27.84509000, -99.54312000)",-1.051088,"(0.22993360, 0.65226300)"
27.94643,"(-0.16364150,0.7371719,-0.1774987, -0.63110480)","(27.92037000,260.8571, 358.88310000)","(-0.87237320,-0.468244, -0.14040190)","(-27.92037000, -99.14292000)",-0.9867525,"(0.23114900, 0.65267400)"
27.95984,"(-0.16409940,0.7350113,-0.1777915, -0.63341930)","(27.98530000,261.2496, 358.96200000)","(-0.87278960,-0.469245, -0.13434040)","(-27.98530000, -98.75034000)",-0.9164255,"(0.23238430, 0.65304210)"
27.97386,"(-0.16443370,0.7329563,-0.1780695, -0.63563200)","(28.03903000,261.6269, 359.04750000)","(-0.87321970,-0.470073, -0.12852680)","(-28.03903000, -98.37309000)",-0.840466,"(0.23358530, 0.65335680)"
27.98713,"(-0.16479120,0.7308812,-0.1783112, -0.63785710)","(28.09111000,262.006, 359.12890000)","(-0.87362730,-0.4708751, -0.12268680)","(-28.09111000, -97.99399000)",-0.7684676,"(0.23478200, 0.65367060)"
28.00577,"(-0.16486680,0.7290726,-0.1784495, -0.63986550)","(28.11160000,262.3474, 359.21840000)","(-0.87417600,-0.4711903, -0.11745590)","(-28.11159000, -97.65253000)",-0.6895542,"(0.23589310, 0.65377180)"
28.01379,"(-0.16501810,0.7272905,-0.1787442, -0.64176950)","(28.15153000,262.6783, 359.31070000)","(-0.87451370,-0.4718051, -0.11236490)","(-28.15153000, -97.32172000)",-0.607807,"(0.23697720, 0.65398810)"
28.02711,"(-0.16512480,0.7256648,-0.1789316, -0.64352770)","(28.17807000,262.9813, 359.39180000)","(-0.87487880,-0.4722135, -0.10771120)","(-28.17807000, -97.01868000)",-0.5359538,"(0.23796370, 0.65413650)"
28.04004,"(-0.16519790,0.7241124,-0.1790957, -0.64520970)","(28.19965000,263.2715, 359.47110000)","(-0.87523620,-0.4725455, -0.10325830)","(-28.19966000, -96.72852000)",-0.4660423,"(0.23892420, 0.65426400)"
28.05369,"(-0.16524750,0.722693,-0.1792434, -0.64674560)","(28.21764000,263.537, 359.54500000)","(-0.87555810,-0.472822, -0.09918390)","(-28.21764000, -96.46296000)",-0.4005627,"(0.23977900, 0.65437250)"
28.06702,"(-0.16553770,0.7212785,-0.179277, -0.64823940)","(28.24439000,263.7902, 359.58580000)","(-0.87576810,-0.4732335, -0.09529075)","(-28.24439000, -96.20982000)",-0.364769,"(0.24053570, 0.65453120)"
28.08106,"(-0.16566710,0.720032,-0.179058, -0.64965110)","(28.23615000,264.0201, 359.61490000)","(-0.87621100,-0.4731067, -0.09178350)","(-28.23615000, -95.97995000)",-0.339197,"(0.24121270, 0.65449740)"
28.09353,"(-0.16576770,0.7188451,-0.1788315, -0.65100080)","(28.22492000,264.2396, 359.64340000)","(-0.87664850,-0.472934, -0.08843442)","(-28.22492000, -95.76038000)",-0.3140353,"(0.24185600, 0.65441470)"
28.10722,"(-0.16561550,0.7178494,-0.1783621, -0.65226580)","(28.17232000,264.4359, 359.66880000)","(-0.87737820,-0.4721249, -0.08547254)","(-28.17232000, -95.56409000)",-0.2914124,"(0.24244280, 0.65411630)"
28.12195,"(-0.16538690,0.7169504,-0.177625, -0.65351270)","(28.09023000,264.6184, 359.67610000)","(-0.87831860,-0.4708615, -0.08274128)","(-28.09023000, -95.38162000)",-0.2846186,"(0.24295850, 0.65365620)"
28.1336,"(-0.16522120,0.7160773,-0.1768214, -0.65472850)","(28.00740000,264.7928, 359.67020000)","(-0.87924320,-0.4695856, -0.08012953)","(-28.00740000, -95.20725000)",-0.2907402,"(0.24343070, 0.65319370)"
28.14726,"(-0.16501100,0.7152659,-0.1758162, -0.65593810)","(27.90355000,264.958, 359.64960000)","(-0.88031700,-0.4679847, -0.07766782)","(-27.90356000, -95.04198000)",-0.309643,"(0.24385240, 0.65261530)"
28.16658,"(-0.16513810,0.7143446,-0.1746572, -0.65721850)","(27.81346000,265.1281, 359.58830000)","(-0.88127570,-0.4665945, -0.07511754)","(-27.81347000, -94.87196000)",-0.3642322,"(0.24423520, 0.65211490)"
28.17362,"(-0.16532980,0.7133721,-0.1733816, -0.65856290)","(27.71873000,265.3044, 359.51340000)","(-0.88227050,-0.4651314, -0.07246739)","(-27.71873000, -94.69559000)",-0.4302385,"(0.24460340, 0.65158800)"
28.18723,"(-0.16551410,0.7124305,-0.1720025, -0.65989630)","(27.61473000,265.4752, 359.42920000)","(-0.88332270,-0.4635239, -0.06990425)","(-27.61473000, -94.52483000)",-0.5055169,"(0.24494310, 0.65100970)"
28.20094,"(-0.16566250,0.7114905,-0.1706607, -0.66122020)","(27.51144000,265.6465, 359.35100000)","(-0.88435960,-0.4619257, -0.06732562)","(-27.51144000, -94.35349000)",-0.575053,"(0.24529670, 0.65043600)"
28.21422,"(-0.16587980,0.7105968,-0.1694175, -0.66244530)","(27.42245000,265.8052, 359.27140000)","(-0.88525720,-0.4605477, -0.06492790)","(-27.42245000, -94.19476000)",-0.6464956,"(0.24561300, 0.64994180)"
28.22712,"(-0.16616880,0.7095998,-0.1681898, -0.66375320)","(27.34098000,265.9791, 359.19020000)","(-0.88610240,-0.459285, -0.06228788)","(-27.34098000, -94.02095000)",-0.7195491,"(0.24597260, 0.64949010)"
28.24094,"(-0.16643510,0.7085413,-0.1669234, -0.66513560)","(27.25477000,266.1647, 359.11060000)","(-0.88698830,-0.457948, -0.05946296)","(-27.25477000, -93.83533000)",-0.7908052,"(0.24634800, 0.64901130)"
28.2541,"(-0.16664820,0.7074308,-0.1655607, -0.66660310)","(27.15645000,266.3618, 359.03030000)","(-0.88797040,-0.4564219, -0.05645982)","(-27.15646000, -93.63814000)",-0.8627541,"(0.24675620, 0.64846620)"
28.26707,"(-0.16662150,0.7063736,-0.1642796, -0.66804620)","(27.04610000,266.5593, 358.97700000)","(-0.88903550,-0.4547072, -0.05345287)","(-27.04610000, -93.44074000)",-0.910857,"(0.24721240, 0.64785840)"
